galaxy,split,score_layer,score_role,rmse_prediction,rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,minus_wrong_mean,minus_tpg_v6,minus_mond,beats_wrong_mean,beats_tpg_v6,beats_mond,claim_boundary,formula_family,inclusion_lane,allowed_use,strict_ready,caution_ready,acquisition_required,minimal_acquisition_need
F574-2,train,source_native_hard_family,matched_vs_wrong_and_baselines,35.20922291232126,48.41021108051484,32.6388165436646,38.74115873241575,-13.200988168193582,2.5704063686566556,-3.531935820094489,True,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
F579-V1,train,source_native_hard_family,matched_vs_wrong_and_baselines,20.704633861715266,24.88033782205599,19.63941142103888,18.38890176475787,-4.175703960340726,1.0652224406763828,2.315732096957394,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
F583-1,train,source_native_hard_family,matched_vs_wrong_and_baselines,10.359993146223935,33.079785199238074,13.297286773674031,10.320140273858495,-22.71979205301414,-2.937293627450096,0.0398528723654418,True,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution
F583-4,train,source_native_hard_family,matched_vs_wrong_and_baselines,1.8163548767334208,26.67131931553126,2.089348476842753,5.381087823103697,-24.85496443879784,-0.2729936001093325,-3.5647329463702766,True,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_source_memory_flag_resolution
KK98-251,train,source_native_hard_family,matched_vs_wrong_and_baselines,13.61002580626712,65.54286444110075,8.181219377823203,10.870651981388162,-51.93283863483363,5.428806428443917,2.7393738248789568,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0055,train,source_native_hard_family,matched_vs_wrong_and_baselines,15.50707161929844,24.46296030576794,13.646013162608714,17.518196226309797,-8.9558886864695,1.861058456689726,-2.0111246070113573,True,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0100,train,source_native_hard_family,matched_vs_wrong_and_baselines,8.856389899016648,24.12777903871567,7.537919334963079,6.061732881040405,-15.27138913969902,1.3184705640535688,2.7946570179762427,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0247,train,source_native_hard_family,matched_vs_wrong_and_baselines,6.561795274843639,15.203196129135998,3.866312004062215,5.475417572666649,-8.64140085429236,2.6954832707814234,1.0863777021769891,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0289,train,source_native_hard_family,matched_vs_wrong_and_baselines,11.25730085922346,13.682647846404995,13.44827134683854,23.595309185371484,-2.425346987181534,-2.190970487615079,-12.338008326148024,True,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0300,train,source_native_hard_family,matched_vs_wrong_and_baselines,13.615448943697162,20.000053097718364,9.83189803567648,5.607034629923943,-6.384604154021202,3.7835509080206826,8.008414313773219,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC0801,train,source_native_hard_family,matched_vs_wrong_and_baselines,30.338225611407932,32.26472591754318,31.348134413644825,35.306528941160416,-1.9265003061352497,-1.0099088022368932,-4.968303329752484,True,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC0891,train,source_native_hard_family,matched_vs_wrong_and_baselines,36.117714962740685,29.27803901501652,29.637636010909365,32.67571266789567,6.839675947724164,6.48007895183132,3.442002294845018,False,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC1003,train,source_native_hard_family,matched_vs_wrong_and_baselines,10.239711077957573,15.531127685525384,11.228797331872782,8.233924992844548,-5.291416607567813,-0.9890862539152092,2.0057860851130247,True,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC1090,train,source_native_hard_family,matched_vs_wrong_and_baselines,13.765926902112865,17.684768458108984,15.259685358845738,18.76400943928791,-3.9188415559961207,-1.4937584567328752,-4.998082537175051,True,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC1705,train,source_native_hard_family,matched_vs_wrong_and_baselines,17.353386930958422,40.884651131584405,20.59864390810048,16.95201559286103,-23.531264200625984,-3.245256977142059,0.4013713380973911,True,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC2366,train,source_native_hard_family,matched_vs_wrong_and_baselines,11.179048179418931,37.91129702949528,8.175530891777854,11.387781875806942,-26.73224885007635,3.0035172876410776,-0.2087336963880108,True,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC2403,train,source_native_hard_family,matched_vs_wrong_and_baselines,10.64439715144618,20.393652469070723,9.860995949284607,6.239762201686606,-9.749255317624542,0.7834012021615742,4.404634949759576,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC2841,train,source_native_hard_family,matched_vs_wrong_and_baselines,54.87724264138518,59.83992329998708,59.09007494417434,53.02346081870857,-4.962680658601897,-4.21283230278916,1.8537818226766092,True,True,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC2903,train,source_native_hard_family,matched_vs_wrong_and_baselines,24.47346324263098,25.253203135481424,24.362146162225375,24.96300377208502,-0.7797398928504435,0.1113170804056054,-0.4895405294540396,True,False,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC2915,train,source_native_hard_family,matched_vs_wrong_and_baselines,23.036865971923184,34.06954696672991,26.00786566771677,20.629433034344657,-11.032680994806723,-2.970999695793587,2.4074329375785304,True,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC2955,train,source_native_hard_family,matched_vs_wrong_and_baselines,24.641523770508012,19.480887536567796,19.782113998497127,23.273161362253415,5.160636233940217,4.859409772010885,1.3683624082545975,False,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
NGC2976,train,source_native_hard_family,matched_vs_wrong_and_baselines,4.791806857705614,67.96264209749198,5.11693008193194,5.678104979086942,-63.17083523978636,-0.325123224226326,-0.8862981213813272,True,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC2998,train,source_native_hard_family,matched_vs_wrong_and_baselines,27.16527082415665,27.83950094312291,27.11504519134483,27.07347466768693,-0.6742301189662605,0.05022563281182,0.0917961564697193,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_source_memory_flag_resolution
NGC3109,train,source_native_hard_family,matched_vs_wrong_and_baselines,6.272043335416706,37.3264268874765,9.323880057063088,5.041785679362137,-31.054383552059797,-3.0518367216463815,1.2302576560545688,True,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC3198,train,source_native_hard_family,matched_vs_wrong_and_baselines,7.680393768171026,13.186518430436294,7.704000492040528,11.179050056995646,-5.506124662265268,-0.0236067238695021,-3.49865628882462,True,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC3521,train,source_native_hard_family,matched_vs_wrong_and_baselines,7.247916089313718,16.12850318349133,7.110920589361769,6.814883835390855,-8.88058709417761,0.1369954999519489,0.433032253922863,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC3741,train,source_native_hard_family,matched_vs_wrong_and_baselines,3.894370209914949,42.93300360643685,7.821498388140469,2.7212527031991094,-39.0386333965219,-3.92712817822552,1.1731175067158397,True,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
NGC3769,train,source_native_hard_family,matched_vs_wrong_and_baselines,10.512927499323023,15.81809169696382,11.2553126000523,15.980528592616563,-5.305164197640796,-0.7423851007292743,-5.467601093293538,True,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC3877,train,source_native_hard_family,matched_vs_wrong_and_baselines,22.08734115885114,29.054377223358,22.419419150236873,23.91875443404216,-6.9670360645068605,-0.3320779913857343,-1.8314132751910217,True,True,True,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC3893,train,source_native_hard_family,matched_vs_wrong_and_baselines,8.268422939237203,9.843076276171802,7.421761571780209,6.883534927974165,-1.574653336934599,0.8466613674569938,1.3848880112630375,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC3917,train,source_native_hard_family,matched_vs_wrong_and_baselines,8.631088151285468,13.57175782726017,6.899654025227952,6.637702160319162,-4.940669675974702,1.7314341260575157,1.9933859909663056,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
NGC3953,train,source_native_hard_family,matched_vs_wrong_and_baselines,10.55383538687841,13.573063796246238,10.449994650865388,10.343662263567392,-3.0192284093678285,0.1038407360130211,0.2101731233110175,True,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
NGC3992,train,source_native_hard_family,matched_vs_wrong_and_baselines,23.63875115028724,22.094294615044948,21.62991458359259,18.53931925672739,1.5444565352422934,2.008836566694651,5.099431893559853,False,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source
